onset	duration	trial_type	sample	segment_id	source_channel	category_id	reviewer_id	anatomy	soz	electrode_type
0.0	3.0	noise	0	x130184	RMD_Macro_02	1	1	ctx-rh-fusiform	0	depth
3.0	3.0	noise	15000	x130185	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
6.0	3.0	noise	30000	x130186	RMD_Macro_02	1	1	ctx-rh-fusiform	0	depth
9.0	3.0	noise	45000	x130187	RMD_Macro_02	1	1	ctx-rh-fusiform	0	depth
12.0	3.0	noise	60000	x130188	RMD_Macro_02	1	1	ctx-rh-fusiform	0	depth
15.0	3.0	physiology	75000	x130189	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
18.0	3.0	physiology	90000	x130190	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
21.0	3.0	noise	105000	x130191	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
24.0	3.0	physiology	120000	x130192	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
27.0	3.0	physiology	135000	x130193	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
30.0	3.0	noise	150000	x130194	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
33.0	3.0	physiology	165000	x130195	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
36.0	3.0	physiology	180000	x130196	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
39.0	3.0	noise	195000	x130197	RMD_Macro_02	1	1	ctx-rh-fusiform	0	depth
42.0	3.0	physiology	210000	x130198	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
45.0	3.0	physiology	225000	x130199	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
48.0	3.0	physiology	240000	x130200	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
51.0	3.0	physiology	255000	x130201	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
54.0	3.0	physiology	270000	x130202	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
57.0	3.0	physiology	285000	x130203	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
60.0	3.0	physiology	300000	x130204	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
63.0	3.0	noise	315000	x130205	RMD_Macro_02	1	1	ctx-rh-fusiform	0	depth
66.0	3.0	noise	330000	x130206	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
69.0	3.0	noise	345000	x130207	RMD_Macro_02	1	1	ctx-rh-fusiform	0	depth
72.0	3.0	noise	360000	x130208	RMD_Macro_02	1	1	ctx-rh-fusiform	0	depth
75.0	3.0	noise	375000	x130209	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
78.0	3.0	noise	390000	x130210	RMD_Macro_02	1	1	ctx-rh-fusiform	0	depth
81.0	3.0	physiology	405000	x130211	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
84.0	3.0	physiology	420000	x130212	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
87.0	3.0	physiology	435000	x130213	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
90.0	3.0	physiology	450000	x130214	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
93.0	3.0	noise	465000	x130215	RMD_Macro_02	1	1	ctx-rh-fusiform	0	depth
96.0	3.0	physiology	480000	x130216	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
99.0	3.0	physiology	495000	x130217	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
102.0	3.0	physiology	510000	x130218	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
105.0	3.0	physiology	525000	x130219	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
108.0	3.0	physiology	540000	x130220	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
111.0	3.0	physiology	555000	x130221	RMD_Macro_02	3	3	ctx-rh-fusiform	0	depth
114.0	3.0	noise	570000	x130222	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
117.0	3.0	noise	585000	x130223	RMD_Macro_02	1	1	ctx-rh-fusiform	0	depth
120.0	3.0	noise	600000	x130224	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
123.0	3.0	noise	615000	x130225	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
126.0	3.0	noise	630000	x130226	RMD_Macro_02	1	1	ctx-rh-fusiform	0	depth
129.0	3.0	noise	645000	x130227	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
132.0	3.0	noise	660000	x130228	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
135.0	3.0	noise	675000	x130229	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
138.0	3.0	noise	690000	x130230	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
141.0	3.0	noise	705000	x130231	RMD_Macro_02	1	1	ctx-rh-fusiform	0	depth
144.0	3.0	noise	720000	x130232	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
147.0	3.0	noise	735000	x130233	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
150.0	3.0	noise	750000	x130234	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
153.0	3.0	noise	765000	x130235	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
156.0	3.0	noise	780000	x130236	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
159.0	3.0	noise	795000	x130237	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
162.0	3.0	noise	810000	x130238	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
165.0	3.0	noise	825000	x130239	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
168.0	3.0	noise	840000	x130240	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
171.0	3.0	noise	855000	x130241	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
174.0	3.0	noise	870000	x130242	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
177.0	3.0	noise	885000	x130243	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
180.0	3.0	noise	900000	x130244	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
183.0	3.0	noise	915000	x130245	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
186.0	3.0	noise	930000	x130246	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
189.0	3.0	noise	945000	x130247	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
192.0	3.0	noise	960000	x130248	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
195.0	3.0	noise	975000	x130249	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
198.0	3.0	noise	990000	x130250	RMD_Macro_02	1	3	ctx-rh-fusiform	0	depth
