onset	duration	trial_type	sample	segment_id	source_channel	category_id	reviewer_id	anatomy	soz	electrode_type
0.0	3.0	noise	0	x120478	PDMacro_04	1	3	Left-Putamen	0	depth
3.0	3.0	noise	15000	x120479	PDMacro_04	1	3	Left-Putamen	0	depth
6.0	3.0	noise	30000	x120480	PDMacro_04	1	3	Left-Putamen	0	depth
9.0	3.0	noise	45000	x120481	PDMacro_04	1	3	Left-Putamen	0	depth
12.0	3.0	physiology	60000	x120482	PDMacro_04	3	3	Left-Putamen	0	depth
15.0	3.0	physiology	75000	x120483	PDMacro_04	3	3	Left-Putamen	0	depth
18.0	3.0	physiology	90000	x120484	PDMacro_04	3	3	Left-Putamen	0	depth
21.0	3.0	physiology	105000	x120485	PDMacro_04	3	3	Left-Putamen	0	depth
24.0	3.0	physiology	120000	x120486	PDMacro_04	3	3	Left-Putamen	0	depth
27.0	3.0	physiology	135000	x120487	PDMacro_04	3	3	Left-Putamen	0	depth
30.0	3.0	physiology	150000	x120488	PDMacro_04	3	3	Left-Putamen	0	depth
33.0	3.0	physiology	165000	x120489	PDMacro_04	3	3	Left-Putamen	0	depth
36.0	3.0	physiology	180000	x120490	PDMacro_04	3	3	Left-Putamen	0	depth
39.0	3.0	physiology	195000	x120491	PDMacro_04	3	3	Left-Putamen	0	depth
42.0	3.0	physiology	210000	x120492	PDMacro_04	3	3	Left-Putamen	0	depth
45.0	3.0	physiology	225000	x120493	PDMacro_04	3	3	Left-Putamen	0	depth
48.0	3.0	physiology	240000	x120494	PDMacro_04	3	3	Left-Putamen	0	depth
51.0	3.0	powerline_60hz	255000	x120495	PDMacro_04	0	1	Left-Putamen	0	depth
54.0	3.0	powerline_60hz	270000	x120496	PDMacro_04	0	1	Left-Putamen	0	depth
57.0	3.0	powerline_60hz	285000	x120497	PDMacro_04	0	3	Left-Putamen	0	depth
60.0	3.0	physiology	300000	x120498	PDMacro_04	3	3	Left-Putamen	0	depth
63.0	3.0	powerline_60hz	315000	x120499	PDMacro_04	0	1	Left-Putamen	0	depth
66.0	3.0	powerline_60hz	330000	x120500	PDMacro_04	0	2	Left-Putamen	0	depth
69.0	3.0	noise	345000	x120501	PDMacro_04	1	3	Left-Putamen	0	depth
72.0	3.0	powerline_60hz	360000	x120502	PDMacro_04	0	2	Left-Putamen	0	depth
75.0	3.0	powerline_60hz	375000	x120503	PDMacro_04	0	3	Left-Putamen	0	depth
78.0	3.0	powerline_60hz	390000	x120504	PDMacro_04	0	2	Left-Putamen	0	depth
81.0	3.0	noise	405000	x120505	PDMacro_04	1	1	Left-Putamen	0	depth
84.0	3.0	powerline_60hz	420000	x120506	PDMacro_04	0	1	Left-Putamen	0	depth
87.0	3.0	powerline_60hz	435000	x120507	PDMacro_04	0	3	Left-Putamen	0	depth
90.0	3.0	noise	450000	x120508	PDMacro_04	1	3	Left-Putamen	0	depth
93.0	3.0	noise	465000	x120509	PDMacro_04	1	1	Left-Putamen	0	depth
96.0	3.0	powerline_60hz	480000	x120510	PDMacro_04	0	2	Left-Putamen	0	depth
99.0	3.0	noise	495000	x120511	PDMacro_04	1	3	Left-Putamen	0	depth
102.0	3.0	powerline_60hz	510000	x120512	PDMacro_04	0	3	Left-Putamen	0	depth
105.0	3.0	noise	525000	x120513	PDMacro_04	1	3	Left-Putamen	0	depth
108.0	3.0	noise	540000	x120514	PDMacro_04	1	3	Left-Putamen	0	depth
111.0	3.0	powerline_60hz	555000	x120515	PDMacro_04	0	2	Left-Putamen	0	depth
114.0	3.0	powerline_60hz	570000	x120516	PDMacro_04	0	3	Left-Putamen	0	depth
117.0	3.0	powerline_60hz	585000	x120517	PDMacro_04	0	1	Left-Putamen	0	depth
120.0	3.0	powerline_60hz	600000	x120518	PDMacro_04	0	1	Left-Putamen	0	depth
123.0	3.0	noise	615000	x120519	PDMacro_04	1	3	Left-Putamen	0	depth
126.0	3.0	powerline_60hz	630000	x120520	PDMacro_04	0	1	Left-Putamen	0	depth
129.0	3.0	powerline_60hz	645000	x120521	PDMacro_04	0	3	Left-Putamen	0	depth
132.0	3.0	powerline_60hz	660000	x120522	PDMacro_04	0	3	Left-Putamen	0	depth
