onset	duration	trial_type	sample	segment_id	source_channel	category_id	reviewer_id	anatomy	soz	electrode_type
0.0	3.0	powerline_60hz	0	x022522	LMacro_06	0	3	Left-Cerebral-White-Matter	0	depth
3.0	3.0	powerline_60hz	15000	x022523	LMacro_06	0	2	Left-Cerebral-White-Matter	0	depth
6.0	3.0	powerline_60hz	30000	x022524	LMacro_06	0	3	Left-Cerebral-White-Matter	0	depth
9.0	3.0	powerline_60hz	45000	x022525	LMacro_06	0	2	Left-Cerebral-White-Matter	0	depth
12.0	3.0	powerline_60hz	60000	x022526	LMacro_06	0	2	Left-Cerebral-White-Matter	0	depth
15.0	3.0	powerline_60hz	75000	x022527	LMacro_06	0	2	Left-Cerebral-White-Matter	0	depth
18.0	3.0	powerline_60hz	90000	x022528	LMacro_06	0	3	Left-Cerebral-White-Matter	0	depth
21.0	3.0	powerline_60hz	105000	x022529	LMacro_06	0	1	Left-Cerebral-White-Matter	0	depth
24.0	3.0	powerline_60hz	120000	x022530	LMacro_06	0	3	Left-Cerebral-White-Matter	0	depth
27.0	3.0	powerline_60hz	135000	x022531	LMacro_06	0	2	Left-Cerebral-White-Matter	0	depth
30.0	3.0	powerline_60hz	150000	x022532	LMacro_06	0	1	Left-Cerebral-White-Matter	0	depth
33.0	3.0	powerline_60hz	165000	x022533	LMacro_06	0	1	Left-Cerebral-White-Matter	0	depth
36.0	3.0	powerline_60hz	180000	x022534	LMacro_06	0	3	Left-Cerebral-White-Matter	0	depth
39.0	3.0	powerline_60hz	195000	x022535	LMacro_06	0	1	Left-Cerebral-White-Matter	0	depth
42.0	3.0	powerline_60hz	210000	x022536	LMacro_06	0	3	Left-Cerebral-White-Matter	0	depth
45.0	3.0	powerline_60hz	225000	x022537	LMacro_06	0	1	Left-Cerebral-White-Matter	0	depth
48.0	3.0	powerline_60hz	240000	x022538	LMacro_06	0	1	Left-Cerebral-White-Matter	0	depth
51.0	3.0	noise	255000	x022539	LMacro_06	1	1	Left-Cerebral-White-Matter	0	depth
54.0	3.0	noise	270000	x022540	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
57.0	3.0	noise	285000	x022541	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
60.0	3.0	noise	300000	x022542	LMacro_06	1	1	Left-Cerebral-White-Matter	0	depth
63.0	3.0	noise	315000	x022543	LMacro_06	1	1	Left-Cerebral-White-Matter	0	depth
66.0	3.0	noise	330000	x022544	LMacro_06	1	1	Left-Cerebral-White-Matter	0	depth
69.0	3.0	noise	345000	x022545	LMacro_06	1	1	Left-Cerebral-White-Matter	0	depth
72.0	3.0	noise	360000	x022546	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
75.0	3.0	noise	375000	x022547	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
78.0	3.0	noise	390000	x022548	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
81.0	3.0	noise	405000	x022549	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
84.0	3.0	noise	420000	x022550	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
87.0	3.0	noise	435000	x022551	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
90.0	3.0	noise	450000	x022552	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
93.0	3.0	noise	465000	x022553	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
96.0	3.0	physiology	480000	x022554	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
99.0	3.0	physiology	495000	x022555	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
102.0	3.0	physiology	510000	x022556	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
105.0	3.0	physiology	525000	x022557	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
108.0	3.0	physiology	540000	x022558	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
111.0	3.0	physiology	555000	x022559	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
114.0	3.0	physiology	570000	x022560	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
117.0	3.0	physiology	585000	x022561	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
120.0	3.0	physiology	600000	x022562	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
123.0	3.0	physiology	615000	x022563	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
126.0	3.0	physiology	630000	x022564	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
129.0	3.0	physiology	645000	x022565	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
132.0	3.0	physiology	660000	x022566	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
135.0	3.0	physiology	675000	x022567	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
138.0	3.0	physiology	690000	x022568	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
141.0	3.0	physiology	705000	x022569	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
144.0	3.0	physiology	720000	x022570	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
147.0	3.0	physiology	735000	x022571	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
150.0	3.0	physiology	750000	x022572	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
153.0	3.0	physiology	765000	x022573	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
156.0	3.0	physiology	780000	x022574	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
159.0	3.0	physiology	795000	x022575	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
162.0	3.0	physiology	810000	x022576	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
165.0	3.0	physiology	825000	x022577	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
168.0	3.0	physiology	840000	x022578	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
171.0	3.0	physiology	855000	x022579	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
174.0	3.0	physiology	870000	x022580	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
177.0	3.0	physiology	885000	x022581	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
180.0	3.0	physiology	900000	x022582	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
183.0	3.0	physiology	915000	x022583	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
186.0	3.0	physiology	930000	x022584	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
189.0	3.0	physiology	945000	x022585	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
192.0	3.0	physiology	960000	x022586	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
195.0	3.0	physiology	975000	x022587	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
198.0	3.0	physiology	990000	x022588	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
201.0	3.0	physiology	1005000	x022589	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
204.0	3.0	physiology	1020000	x022590	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
207.0	3.0	physiology	1035000	x022591	LMacro_06	3	3	Left-Cerebral-White-Matter	0	depth
210.0	3.0	noise	1050000	x022592	LMacro_06	1	1	Left-Cerebral-White-Matter	0	depth
213.0	3.0	noise	1065000	x022593	LMacro_06	1	1	Left-Cerebral-White-Matter	0	depth
216.0	3.0	noise	1080000	x022594	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
219.0	3.0	noise	1095000	x022595	LMacro_06	1	1	Left-Cerebral-White-Matter	0	depth
222.0	3.0	noise	1110000	x022596	LMacro_06	1	1	Left-Cerebral-White-Matter	0	depth
225.0	3.0	noise	1125000	x022597	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
228.0	3.0	noise	1140000	x022598	LMacro_06	1	1	Left-Cerebral-White-Matter	0	depth
231.0	3.0	noise	1155000	x022599	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
234.0	3.0	noise	1170000	x022600	LMacro_06	1	1	Left-Cerebral-White-Matter	0	depth
237.0	3.0	noise	1185000	x022601	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
240.0	3.0	noise	1200000	x022602	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
243.0	3.0	noise	1215000	x022603	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
246.0	3.0	noise	1230000	x022604	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
249.0	3.0	noise	1245000	x022605	LMacro_06	1	1	Left-Cerebral-White-Matter	0	depth
252.0	3.0	noise	1260000	x022606	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
255.0	3.0	noise	1275000	x022607	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
258.0	3.0	noise	1290000	x022608	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
261.0	3.0	noise	1305000	x022609	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
264.0	3.0	noise	1320000	x022610	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
267.0	3.0	noise	1335000	x022611	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
270.0	3.0	noise	1350000	x022612	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
273.0	3.0	noise	1365000	x022613	LMacro_06	1	1	Left-Cerebral-White-Matter	0	depth
276.0	3.0	noise	1380000	x022614	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
279.0	3.0	noise	1395000	x022615	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
282.0	3.0	noise	1410000	x022616	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
285.0	3.0	noise	1425000	x022617	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
288.0	3.0	noise	1440000	x022618	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
291.0	3.0	noise	1455000	x022619	LMacro_06	1	3	Left-Cerebral-White-Matter	0	depth
294.0	3.0	noise	1470000	x022620	LMacro_06	1	1	Left-Cerebral-White-Matter	0	depth
