onset	duration	trial_type	sample	segment_id	source_channel	category_id	reviewer_id	anatomy	soz	electrode_type
0.0	3.0	powerline_60hz	0	x022870	LMacro_08	0	2	Left-Cerebral-White-Matter	0	depth
3.0	3.0	powerline_60hz	15000	x022871	LMacro_08	0	1	Left-Cerebral-White-Matter	0	depth
6.0	3.0	powerline_60hz	30000	x022872	LMacro_08	0	2	Left-Cerebral-White-Matter	0	depth
9.0	3.0	powerline_60hz	45000	x022873	LMacro_08	0	3	Left-Cerebral-White-Matter	0	depth
12.0	3.0	powerline_60hz	60000	x022874	LMacro_08	0	1	Left-Cerebral-White-Matter	0	depth
15.0	3.0	powerline_60hz	75000	x022875	LMacro_08	0	3	Left-Cerebral-White-Matter	0	depth
18.0	3.0	powerline_60hz	90000	x022876	LMacro_08	0	3	Left-Cerebral-White-Matter	0	depth
21.0	3.0	powerline_60hz	105000	x022877	LMacro_08	0	3	Left-Cerebral-White-Matter	0	depth
24.0	3.0	powerline_60hz	120000	x022878	LMacro_08	0	1	Left-Cerebral-White-Matter	0	depth
27.0	3.0	powerline_60hz	135000	x022879	LMacro_08	0	1	Left-Cerebral-White-Matter	0	depth
30.0	3.0	powerline_60hz	150000	x022880	LMacro_08	0	1	Left-Cerebral-White-Matter	0	depth
33.0	3.0	powerline_60hz	165000	x022881	LMacro_08	0	3	Left-Cerebral-White-Matter	0	depth
36.0	3.0	powerline_60hz	180000	x022882	LMacro_08	0	2	Left-Cerebral-White-Matter	0	depth
39.0	3.0	powerline_60hz	195000	x022883	LMacro_08	0	3	Left-Cerebral-White-Matter	0	depth
42.0	3.0	powerline_60hz	210000	x022884	LMacro_08	0	2	Left-Cerebral-White-Matter	0	depth
45.0	3.0	noise	225000	x022885	LMacro_08	1	1	Left-Cerebral-White-Matter	0	depth
48.0	3.0	noise	240000	x022886	LMacro_08	1	3	Left-Cerebral-White-Matter	0	depth
51.0	3.0	noise	255000	x022887	LMacro_08	1	1	Left-Cerebral-White-Matter	0	depth
54.0	3.0	noise	270000	x022888	LMacro_08	1	3	Left-Cerebral-White-Matter	0	depth
57.0	3.0	noise	285000	x022889	LMacro_08	1	1	Left-Cerebral-White-Matter	0	depth
60.0	3.0	noise	300000	x022890	LMacro_08	1	1	Left-Cerebral-White-Matter	0	depth
63.0	3.0	noise	315000	x022891	LMacro_08	1	1	Left-Cerebral-White-Matter	0	depth
